Relative Time Stamp (s),Magnetic North in Device x,Magnetic North in Device y,Magnetic North in Device z
 311861.52939325, 12.0734558105469, 120.01611328125, -557.492065429688
 311861.53025975, 12.2774810791016, 119.576507568359, -556.48486328125
 311861.535650583, 12.6049041748047, 118.691009521484, -555.087768554688
 311861.543061667, 12.9795532226562, 117.428405761719, -554.073425292969
 311861.547426833, 13.4673614501953, 116.626876831055, -552.522583007812
 311861.548361625, 14.5679779052734, 115.853057861328, -551.511352539062
 311861.562517833, 14.9819793701172, 115.122009277344, -550.347045898438
 311861.563249958, 16.2994232177734, 114.205505371094, -549.87451171875
 311861.567929708, 17.2717895507812, 112.816070556641, -550.093017578125
 311861.576461125, 18.6667022705078, 111.975601196289, -550.469909667969
 311861.584032833, 20.1108551025391, 109.773345947266, -551.838623046875
 311861.585114958, 22.4198913574219, 107.840759277344, -552.976806640625
 311861.603682125, 23.6484222412109, 106.840148925781, -553.584106445312
 311861.604746042, 25.4262084960938, 105.030776977539, -555.264343261719
 311861.623242417, 26.8613433837891, 104.794464111328, -556.263671875
 311861.624224458, 28.5948791503906, 104.494369506836, -557.956665039062
 311861.642874625, 30.1540985107422, 104.942718505859, -559.347534179688
 311861.644095583, 31.5951538085938, 104.8544921875, -561.197021484375
 311861.6625535, 32.8354187011719, 105.136184692383, -562.5869140625
 311861.663538125, 33.9207458496094, 105.409683227539, -564.131225585938
 311861.682208667, 34.9295349121094, 105.679809570312, -565.598510742188
 311861.683688542, 35.6166076660156, 105.709335327148, -566.60107421875
 311861.70239275, 36.064697265625, 106.70817565918, -567.998046875
 311861.703922375, 36.5719604492188, 107.410308837891, -568.697875976562
 311861.721941208, 37.2058258056641, 107.740737915039, -569.394348144531
 311861.723501, 37.0522613525391, 107.805541992188, -570.244018554688
 311861.741793708, 37.2835540771484, 108.947052001953, -571.102294921875
 311861.743401042, 37.4241027832031, 109.859268188477, -571.495666503906
 311861.764670375, 37.5811157226562, 111.070953369141, -572.817565917969
 311861.766710083, 37.3846893310547, 112.717956542969, -574.375183105469
 311861.781436542, 37.6027069091797, 113.706192016602, -575.618041992188
 311861.78271775, 37.0900115966797, 115.260437011719, -577.638305664062
 311861.800364375, 36.6365356445312, 116.517990112305, -578.96142578125
 311861.801314375, 36.3342742919922, 117.78108215332, -580.74755859375
 311861.822122208, 36.1837463378906, 118.978088378906, -581.992553710938
 311861.8240895, 35.6799468994141, 119.48046875, -582.537658691406
 311861.84206675, 35.5648040771484, 120.004165649414, -582.465087890625
 311861.843969542, 35.5744018554688, 120.154876708984, -582.697875976562
 311861.861727625, 35.4460144042969, 120.525268554688, -583.009887695312
 311861.863107625, 35.7930603027344, 120.08544921875, -583.854614257812
 311861.879527167, 35.7948913574219, 120.15869140625, -584.472595214844
 311861.88095825, 35.8947448730469, 120.53840637207, -585.247375488281
 311861.90154125, 35.8268890380859, 120.75700378418, -586.484130859375
 311861.903312458, 36.0254058837891, 120.385528564453, -587.32958984375
 311861.922815583, 36.0468902587891, 120.760513305664, -588.335998535156
 311861.924348542, 35.363037109375, 120.949127197266, -589.5732421875
 311861.939373125, 34.9558715820312, 121.75700378418, -590.506713867188
 311861.940716542, 34.8064422607422, 121.896667480469, -591.588500976562
 311861.960229417, 34.0730133056641, 122.460739135742, -592.828979492188
 311861.961814042, 33.7085723876953, 122.816360473633, -593.990112304688
 311861.981833042, 33.4385070800781, 123.403854370117, -594.998596191406
 311861.983739375, 32.6074981689453, 123.589828491211, -595.078491210938
 311862.001147375, 32.5282135009766, 123.58447265625, -595.464416503906
 311862.003046, 32.4251403808594, 123.274459838867, -596.156433105469
 311862.021524083, 32.4365692138672, 123.498428344727, -597.007202148438
 311862.023788125, 32.8101501464844, 123.365158081055, -597.082824707031
 311862.0357235, 32.7152862548828, 123.132949829102, -597.3125
 311862.037044958, 33.0806274414062, 122.849945068359, -596.923706054688
 311862.05537425, 33.1167602539062, 123.379180908203, -597.314025878906
